accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.74867;0.76257;"[0.73333333 0.76       0.74666667 0.74666667 0.78       0.7
 0.76       0.72       0.74666667 0.79333333]";"[0.76       0.79142857 0.77714286 0.70285714 0.75714286 0.75714286
 0.78571429 0.77142857 0.76       0.76285714]";[-1 -1  1 ... -1  1 -1];"[[0.57293791 0.42706209]
 [0.52692967 0.47307033]
 [0.39971991 0.60028009]
 ...
 [0.52546635 0.47453365]
 [0.48014939 0.51985061]
 [0.65563036 0.34436964]]";"[[0.57898614 0.42101386]
 [0.50621185 0.49378815]
 [0.49754139 0.50245861]
 ...
 [0.53558077 0.46441923]
 [0.46677203 0.53322797]
 [0.6217208  0.3782792 ]]"
0.752;0.76314;"[0.73333333 0.76       0.74666667 0.75333333 0.78666667 0.70666667
 0.76       0.73333333 0.74666667 0.79333333]";"[0.76       0.79428571 0.77714286 0.70285714 0.75428571 0.75714286
 0.78285714 0.77428571 0.75714286 0.77142857]";[-1 -1  1 ... -1  1 -1];"[[0.57720874 0.42279126]
 [0.52768797 0.47231203]
 [0.39585945 0.60414055]
 ...
 [0.52590378 0.47409622]
 [0.47997568 0.52002432]
 [0.66661052 0.33338948]]";"[[0.58359294 0.41640706]
 [0.5055857  0.4944143 ]
 [0.49773366 0.50226634]
 ...
 [0.53777562 0.46222438]
 [0.46570828 0.53429172]
 [0.63130322 0.36869678]]"
0.752;0.76571;"[0.73333333 0.75333333 0.76       0.75333333 0.78666667 0.71333333
 0.74       0.73333333 0.75333333 0.79333333]";"[0.76857143 0.78857143 0.78       0.7        0.76857143 0.75714286
 0.78571429 0.76857143 0.75714286 0.78285714]";[-1 -1  1 ... -1  1 -1];"[[0.58068754 0.41931246]
 [0.53129095 0.46870905]
 [0.40128444 0.59871556]
 ...
 [0.52903521 0.47096479]
 [0.47856919 0.52143081]
 [0.65465817 0.34534183]]";"[[0.5823235  0.4176765 ]
 [0.50794349 0.49205651]
 [0.49784117 0.50215883]
 ...
 [0.53807392 0.46192608]
 [0.47146394 0.52853606]
 [0.62761622 0.37238378]]"
0.75267;0.76657;"[0.73333333 0.76       0.76       0.76       0.77333333 0.71333333
 0.74       0.73333333 0.75333333 0.8       ]";"[0.76857143 0.79142857 0.77714286 0.70285714 0.76571429 0.75714286
 0.78857143 0.77428571 0.75428571 0.78571429]";[-1 -1  1 ... -1  1 -1];"[[0.5853677  0.4146323 ]
 [0.53187862 0.46812138]
 [0.39722971 0.60277029]
 ...
 [0.52928336 0.47071664]
 [0.47796865 0.52203135]
 [0.66482818 0.33517182]]";"[[0.58643725 0.41356275]
 [0.50745282 0.49254718]
 [0.49810446 0.50189554]
 ...
 [0.54036429 0.45963571]
 [0.47067677 0.52932323]
 [0.6371542  0.3628458 ]]"
0.76;0.77571;"[0.74       0.78666667 0.8        0.74666667 0.76       0.72
 0.75333333 0.74       0.77333333 0.78      ]";"[0.78857143 0.8        0.79714286 0.72571429 0.76285714 0.76285714
 0.78571429 0.78       0.76857143 0.78571429]";[-1 -1  1 ... -1  1 -1];"[[0.59631681 0.40368319]
 [0.52707214 0.47292786]
 [0.39186532 0.60813468]
 ...
 [0.55452416 0.44547584]
 [0.4874589  0.5125411 ]
 [0.66762785 0.33237215]]";"[[0.5895684  0.4104316 ]
 [0.50529187 0.49470813]
 [0.49776585 0.50223415]
 ...
 [0.55343541 0.44656459]
 [0.48176616 0.51823384]
 [0.64150389 0.35849611]]"
0.756;0.77571;"[0.74666667 0.78666667 0.78666667 0.74       0.75333333 0.71333333
 0.74666667 0.73333333 0.77333333 0.78      ]";"[0.78571429 0.79714286 0.79714286 0.72571429 0.76       0.76285714
 0.78857143 0.78285714 0.76857143 0.78857143]";[-1 -1  1 ... -1  1 -1];"[[0.60188841 0.39811159]
 [0.5263529  0.4736471 ]
 [0.38661182 0.61338818]
 ...
 [0.55701015 0.44298985]
 [0.48389238 0.51610762]
 [0.67766027 0.32233973]]";"[[0.59441874 0.40558126]
 [0.5061571  0.4938429 ]
 [0.49823341 0.50176659]
 ...
 [0.55709935 0.44290065]
 [0.48119796 0.51880204]
 [0.65339146 0.34660854]]"
0.75933;0.76457;"[0.74666667 0.79333333 0.78       0.74       0.78       0.71333333
 0.77333333 0.74666667 0.77333333 0.74666667]";"[0.76571429 0.78       0.79428571 0.70571429 0.74571429 0.76285714
 0.78857143 0.77714286 0.76571429 0.76      ]";[-1 -1  1 ... -1  1 -1];"[[0.61098532 0.38901468]
 [0.54635732 0.45364268]
 [0.37282917 0.62717083]
 ...
 [0.55891146 0.44108854]
 [0.49012864 0.50987136]
 [0.68128554 0.31871446]]";"[[0.59015239 0.40984761]
 [0.49351555 0.50648445]
 [0.49060294 0.50939706]
 ...
 [0.56087641 0.43912359]
 [0.47513597 0.52486403]
 [0.65032474 0.34967526]]"
0.75533;0.76714;"[0.74       0.79333333 0.77333333 0.74       0.77333333 0.70666667
 0.76666667 0.73333333 0.77333333 0.75333333]";"[0.77428571 0.78571429 0.78857143 0.71714286 0.74571429 0.77142857
 0.78571429 0.77142857 0.77714286 0.75428571]";[-1 -1  1 ... -1  1 -1];"[[0.61757836 0.38242164]
 [0.54707338 0.45292662]
 [0.36480669 0.63519331]
 ...
 [0.5604529  0.4395471 ]
 [0.48847644 0.51152356]
 [0.69120602 0.30879398]]";"[[0.5929849  0.4070151 ]
 [0.49095126 0.50904874]
 [0.49064976 0.50935024]
 ...
 [0.56444386 0.43555614]
 [0.47243791 0.52756209]
 [0.66252962 0.33747038]]"
0.71467;0.71657;"[0.70666667 0.71333333 0.73333333 0.69333333 0.74666667 0.64666667
 0.74666667 0.74666667 0.68       0.73333333]";"[0.68857143 0.74285714 0.71714286 0.67428571 0.71714286 0.70857143
 0.72571429 0.73714286 0.71428571 0.74      ]";[-1 -1  1 ... -1 -1 -1];"[[0.6324997  0.3675003 ]
 [0.6169757  0.3830243 ]
 [0.34848526 0.65151474]
 ...
 [0.58490146 0.41509854]
 [0.51677947 0.48322053]
 [0.68238805 0.31761195]]";"[[0.67555206 0.32444794]
 [0.52651154 0.47348846]
 [0.43069826 0.56930174]
 ...
 [0.66122809 0.33877191]
 [0.51714866 0.48285134]
 [0.66678119 0.33321881]]"
0.70533;0.71;"[0.70666667 0.71333333 0.71333333 0.7        0.72666667 0.62
 0.74       0.72666667 0.68666667 0.72      ]";"[0.68571429 0.74857143 0.70571429 0.68285714 0.71428571 0.7
 0.72285714 0.72       0.69142857 0.72857143]";[-1 -1  1 ... -1 -1 -1];"[[0.64830507 0.35169493]
 [0.61804154 0.38195846]
 [0.33737405 0.66262595]
 ...
 [0.58965681 0.41034319]
 [0.50093846 0.49906154]
 [0.69364337 0.30635663]]";"[[0.69468397 0.30531603]
 [0.5169714  0.4830286 ]
 [0.42062055 0.57937945]
 ...
 [0.68857592 0.31142408]
 [0.50268648 0.49731352]
 [0.68227077 0.31772923]]"
0.74533;0.75914;"[0.73333333 0.74       0.77333333 0.73333333 0.78       0.7
 0.78666667 0.72       0.71333333 0.77333333]";"[0.76857143 0.79142857 0.76857143 0.72       0.76       0.73714286
 0.77714286 0.76571429 0.74571429 0.75714286]";[-1 -1  1 ... -1  1 -1];"[[0.57349101 0.42650899]
 [0.53456275 0.46543725]
 [0.40851029 0.59148971]
 ...
 [0.52845327 0.47154673]
 [0.48694101 0.51305899]
 [0.62443619 0.37556381]]";"[[0.58086286 0.41913714]
 [0.51075852 0.48924148]
 [0.48906905 0.51093095]
 ...
 [0.53332425 0.46667575]
 [0.48396799 0.51603201]
 [0.60409443 0.39590557]]"
0.74533;0.76143;"[0.73333333 0.74666667 0.77333333 0.74666667 0.75333333 0.70666667
 0.78666667 0.72666667 0.72       0.76      ]";"[0.77142857 0.79714286 0.76571429 0.71714286 0.76857143 0.74
 0.78285714 0.75714286 0.75142857 0.76285714]";[-1 -1  1 ... -1  1 -1];"[[0.58715276 0.41284724]
 [0.537102   0.462898  ]
 [0.39461845 0.60538155]
 ...
 [0.53183614 0.46816386]
 [0.48591856 0.51408144]
 [0.64733032 0.35266968]]";"[[0.59199972 0.40800028]
 [0.50776952 0.49223048]
 [0.48719945 0.51280055]
 ...
 [0.5392297  0.4607703 ]
 [0.47999904 0.52000096]
 [0.62612354 0.37387646]]"
0.74533;0.762;"[0.72       0.74       0.78       0.72666667 0.78       0.71333333
 0.76       0.72666667 0.72666667 0.78      ]";"[0.75714286 0.80285714 0.76857143 0.71428571 0.76571429 0.75142857
 0.78571429 0.76571429 0.75428571 0.75428571]";[-1 -1  1 ... -1  1 -1];"[[0.57937926 0.42062074]
 [0.53692937 0.46307063]
 [0.4104205  0.5895795 ]
 ...
 [0.53203411 0.46796589]
 [0.48861284 0.51138716]
 [0.6244007  0.3755993 ]]";"[[0.58303671 0.41696329]
 [0.51089012 0.48910988]
 [0.48873221 0.51126779]
 ...
 [0.53478309 0.46521691]
 [0.48629572 0.51370428]
 [0.60808315 0.39191685]]"
0.748;0.76257;"[0.72666667 0.74666667 0.78       0.73333333 0.77333333 0.70666667
 0.76       0.74       0.74666667 0.76666667]";"[0.76857143 0.80285714 0.76857143 0.71714286 0.76857143 0.74285714
 0.78571429 0.76       0.75428571 0.75714286]";[-1 -1  1 ... -1  1 -1];"[[0.59403344 0.40596656]
 [0.53909937 0.46090063]
 [0.39606944 0.60393056]
 ...
 [0.53539605 0.46460395]
 [0.48661321 0.51338679]
 [0.64592403 0.35407597]]";"[[0.59326487 0.40673513]
 [0.50818769 0.49181231]
 [0.48685796 0.51314204]
 ...
 [0.54079462 0.45920538]
 [0.48280859 0.51719141]
 [0.63040563 0.36959437]]"
0.74333;0.77229;"[0.71333333 0.74666667 0.78666667 0.74       0.77333333 0.68666667
 0.76666667 0.72       0.73333333 0.76666667]";"[0.77714286 0.80571429 0.78285714 0.72857143 0.76857143 0.75714286
 0.78571429 0.78       0.77142857 0.76571429]";[-1 -1  1 ... -1  1 -1];"[[0.58758549 0.41241451]
 [0.53866006 0.46133994]
 [0.40565787 0.59434213]
 ...
 [0.54853822 0.45146178]
 [0.49388914 0.50611086]
 [0.63340574 0.36659426]]";"[[0.58619892 0.41380108]
 [0.51025401 0.48974599]
 [0.4869126  0.5130874 ]
 ...
 [0.54178254 0.45821746]
 [0.49296785 0.50703215]
 [0.6132524  0.3867476 ]]"
0.74733;0.77171;"[0.72       0.75333333 0.79333333 0.74666667 0.77333333 0.68666667
 0.76       0.72666667 0.73333333 0.78      ]";"[0.77428571 0.80571429 0.78285714 0.73428571 0.76285714 0.75428571
 0.79142857 0.77714286 0.76857143 0.76571429]";[-1 -1  1 ... -1  1 -1];"[[0.60354717 0.39645283]
 [0.5379373  0.4620627 ]
 [0.38848079 0.61151921]
 ...
 [0.55628769 0.44371231]
 [0.48990222 0.51009778]
 [0.65506213 0.34493787]]";"[[0.59713666 0.40286334]
 [0.50772787 0.49227213]
 [0.48487643 0.51512357]
 ...
 [0.55026947 0.44973053]
 [0.48986927 0.51013073]
 [0.63857241 0.36142759]]"
0.73667;0.76343;"[0.72666667 0.74666667 0.77333333 0.72666667 0.77333333 0.70666667
 0.75333333 0.7        0.72       0.74      ]";"[0.75142857 0.78857143 0.78857143 0.72       0.76571429 0.76
 0.78       0.76285714 0.74857143 0.76857143]";[-1 -1  1 ... -1  1 -1];"[[0.5960547  0.4039453 ]
 [0.55419746 0.44580254]
 [0.39568095 0.60431905]
 ...
 [0.55565254 0.44434746]
 [0.4978587  0.5021413 ]
 [0.64210739 0.35789261]]";"[[0.58710933 0.41289067]
 [0.50345502 0.49654498]
 [0.48158241 0.51841759]
 ...
 [0.54600433 0.45399567]
 [0.49084995 0.50915005]
 [0.61797074 0.38202926]]"
0.74467;0.76286;"[0.74       0.76666667 0.78       0.73333333 0.76666667 0.7
 0.76       0.72       0.74       0.74      ]";"[0.76       0.78857143 0.78857143 0.72       0.76       0.76285714
 0.77428571 0.75714286 0.75142857 0.76571429]";[-1 -1  1 ... -1  1 -1];"[[0.613423   0.386577  ]
 [0.55611369 0.44388631]
 [0.37281827 0.62718173]
 ...
 [0.56274969 0.43725031]
 [0.49502914 0.50497086]
 [0.66439978 0.33560022]]";"[[0.59468486 0.40531514]
 [0.49586635 0.50413365]
 [0.4780392  0.5219608 ]
 ...
 [0.55458945 0.44541055]
 [0.48518128 0.51481872]
 [0.64427546 0.35572454]]"
0.706;0.71857;"[0.71333333 0.71333333 0.70666667 0.66       0.71333333 0.64666667
 0.77333333 0.72       0.68       0.73333333]";"[0.68857143 0.75428571 0.71714286 0.66285714 0.73714286 0.71428571
 0.74       0.73428571 0.70857143 0.72857143]";[-1 -1  1 ... -1 -1 -1];"[[0.59842793 0.40157207]
 [0.61475359 0.38524641]
 [0.38761038 0.61238962]
 ...
 [0.56848429 0.43151571]
 [0.5169461  0.4830539 ]
 [0.64433802 0.35566198]]";"[[0.63255547 0.36744453]
 [0.53697606 0.46302394]
 [0.44977287 0.55022713]
 ...
 [0.5962233  0.4037767 ]
 [0.52265619 0.47734381]
 [0.62590997 0.37409003]]"
0.70333;0.71371;"[0.7        0.72       0.71333333 0.69333333 0.72       0.61333333
 0.75333333 0.73333333 0.66666667 0.72      ]";"[0.69714286 0.74       0.71714286 0.67714286 0.71714286 0.70571429
 0.72571429 0.72857143 0.70571429 0.72285714]";[-1 -1  1 ... -1 -1 -1];"[[0.62603786 0.37396214]
 [0.62006923 0.37993077]
 [0.35720476 0.64279524]
 ...
 [0.58412263 0.41587737]
 [0.50201896 0.49798104]
 [0.66747539 0.33252461]]";"[[0.66275735 0.33724265]
 [0.51959001 0.48040999]
 [0.42627032 0.57372968]
 ...
 [0.64023269 0.35976731]
 [0.51033099 0.48966901]
 [0.65882422 0.34117578]]"
0.75867;0.75771;"[0.75333333 0.76       0.74       0.78       0.78666667 0.73333333
 0.76       0.73333333 0.74666667 0.79333333]";"[0.76285714 0.78285714 0.76285714 0.69142857 0.73714286 0.76285714
 0.77714286 0.77142857 0.75142857 0.77714286]";[-1 -1  1 ... -1  1 -1];"[[0.69790792 0.30209208]
 [0.66307443 0.33692557]
 [0.06762458 0.93237542]
 ...
 [0.6234539  0.3765461 ]
 [0.41637298 0.58362702]
 [0.84970413 0.15029587]]";"[[0.71067613 0.28932387]
 [0.54142032 0.45857968]
 [0.54702411 0.45297589]
 ...
 [0.6868201  0.3131799 ]
 [0.36918769 0.63081231]
 [0.83293948 0.16706052]]"
0.75867;0.75857;"[0.75333333 0.76666667 0.74       0.78       0.78666667 0.73333333
 0.76       0.72666667 0.74666667 0.79333333]";"[0.76285714 0.78571429 0.76285714 0.69428571 0.73714286 0.76571429
 0.77428571 0.77428571 0.75142857 0.77714286]";[-1 -1  1 ... -1  1 -1];"[[0.70111225 0.29888775]
 [0.66406754 0.33593246]
 [0.06670478 0.93329522]
 ...
 [0.62399901 0.37600099]
 [0.4182934  0.5817066 ]
 [0.85350987 0.14649013]]";"[[0.7118806  0.2881194 ]
 [0.54126899 0.45873101]
 [0.54750807 0.45249193]
 ...
 [0.68768337 0.31231663]
 [0.36896073 0.63103927]
 [0.83586954 0.16413046]]"
0.75133;0.76286;"[0.74666667 0.77333333 0.73333333 0.74666667 0.78       0.72
 0.74666667 0.72       0.74666667 0.8       ]";"[0.77428571 0.8        0.76       0.68571429 0.73714286 0.78
 0.77714286 0.78571429 0.74571429 0.78285714]";[-1 -1  1 ... -1  1 -1];"[[0.71649839 0.28350161]
 [0.69013677 0.30986323]
 [0.07544383 0.92455617]
 ...
 [0.63967924 0.36032076]
 [0.41881884 0.58118116]
 [0.85175189 0.14824811]]";"[[0.71792468 0.28207532]
 [0.55714666 0.44285334]
 [0.55471695 0.44528305]
 ...
 [0.69547242 0.30452758]
 [0.38174058 0.61825942]
 [0.83994471 0.16005529]]"
0.752;0.76314;"[0.74666667 0.77333333 0.73333333 0.75333333 0.78       0.72
 0.74666667 0.72       0.74666667 0.8       ]";"[0.77428571 0.80285714 0.76       0.68285714 0.74       0.78
 0.77714286 0.78571429 0.74571429 0.78285714]";[-1 -1  1 ... -1  1 -1];"[[0.71904276 0.28095724]
 [0.69050189 0.30949811]
 [0.07417224 0.92582776]
 ...
 [0.63934799 0.36065201]
 [0.41989677 0.58010323]
 [0.85487516 0.14512484]]";"[[0.71872962 0.28127038]
 [0.5571351  0.4428649 ]
 [0.55537567 0.44462433]
 ...
 [0.69644981 0.30355019]
 [0.38157866 0.61842134]
 [0.84271394 0.15728606]]"
0.76;0.77029;"[0.74       0.77333333 0.78       0.74       0.78666667 0.75333333
 0.76666667 0.72666667 0.73333333 0.8       ]";"[0.77142857 0.79714286 0.78857143 0.70857143 0.76       0.77142857
 0.79142857 0.79714286 0.74285714 0.77428571]";[-1 -1  1 ... -1  1 -1];"[[0.75036505 0.24963495]
 [0.66690758 0.33309242]
 [0.09060586 0.90939414]
 ...
 [0.67856741 0.32143259]
 [0.47555166 0.52444834]
 [0.8710505  0.1289495 ]]";"[[0.73191028 0.26808972]
 [0.54838773 0.45161227]
 [0.57524525 0.42475475]
 ...
 [0.74209494 0.25790506]
 [0.46196373 0.53803627]
 [0.85475587 0.14524413]]"
0.75933;0.77171;"[0.74       0.77333333 0.78       0.74       0.78       0.75333333
 0.76666667 0.72666667 0.73333333 0.8       ]";"[0.77428571 0.79714286 0.78857143 0.70857143 0.76       0.77142857
 0.79428571 0.79714286 0.74857143 0.77714286]";[-1 -1  1 ... -1  1 -1];"[[0.75203973 0.24796027]
 [0.66740669 0.33259331]
 [0.08873547 0.91126453]
 ...
 [0.6782659  0.3217341 ]
 [0.47273901 0.52726099]
 [0.87321335 0.12678665]]";"[[0.73205601 0.26794399]
 [0.5521907  0.4478093 ]
 [0.57660694 0.42339306]
 ...
 [0.74309113 0.25690887]
 [0.46131372 0.53868628]
 [0.85747872 0.14252128]]"
0.752;0.75743;"[0.72666667 0.78666667 0.8        0.72       0.78       0.72666667
 0.77333333 0.72666667 0.70666667 0.77333333]";"[0.76       0.78857143 0.79428571 0.70285714 0.73714286 0.76285714
 0.76857143 0.78       0.72285714 0.75714286]";[-1 -1  1 ... -1  1 -1];"[[0.77815358 0.22184642]
 [0.68860302 0.31139698]
 [0.09918843 0.90081157]
 ...
 [0.6961752  0.3038248 ]
 [0.49031649 0.50968351]
 [0.88659523 0.11340477]]";"[[0.74069045 0.25930955]
 [0.50192493 0.49807507]
 [0.52818913 0.47181087]
 ...
 [0.76406109 0.23593891]
 [0.45980028 0.54019972]
 [0.86665082 0.13334918]]"
0.75467;0.75914;"[0.72666667 0.78666667 0.8        0.70666667 0.78666667 0.73333333
 0.77333333 0.73333333 0.72       0.78      ]";"[0.76       0.78857143 0.79142857 0.71142857 0.73714286 0.76571429
 0.76857143 0.77714286 0.72857143 0.76285714]";[-1 -1  1 ... -1  1 -1];"[[0.77951051 0.22048949]
 [0.6905706  0.3094294 ]
 [0.09623235 0.90376765]
 ...
 [0.69507351 0.30492649]
 [0.48831475 0.51168525]
 [0.88819585 0.11180415]]";"[[0.73982316 0.26017684]
 [0.50198961 0.49801039]
 [0.52807564 0.47192436]
 ...
 [0.76477409 0.23522591]
 [0.45739209 0.54260791]
 [0.86912645 0.13087355]]"
0.70267;0.71086;"[0.69333333 0.70666667 0.69333333 0.68666667 0.74       0.62666667
 0.74666667 0.71333333 0.71333333 0.70666667]";"[0.7        0.74857143 0.7        0.66285714 0.70857143 0.72571429
 0.72       0.72       0.70571429 0.71714286]";[-1 -1  1 ... -1 -1 -1];"[[0.78520255 0.21479745]
 [0.74458785 0.25541215]
 [0.18735695 0.81264305]
 ...
 [0.71187661 0.28812339]
 [0.554378   0.445622  ]
 [0.89927176 0.10072824]]";"[[0.84054939 0.15945061]
 [0.6133808  0.3866192 ]
 [0.35872603 0.64127397]
 ...
 [0.85859343 0.14140657]
 [0.55886131 0.44113869]
 [0.89800335 0.10199665]]"
0.70333;0.71257;"[0.7        0.70666667 0.69333333 0.7        0.73333333 0.61333333
 0.74666667 0.72       0.70666667 0.71333333]";"[0.69714286 0.75714286 0.7        0.66857143 0.69714286 0.73142857
 0.72285714 0.72857143 0.70571429 0.71714286]";[-1 -1  1 ... -1 -1 -1];"[[0.78689983 0.21310017]
 [0.74653952 0.25346048]
 [0.1824388  0.8175612 ]
 ...
 [0.70842269 0.29157731]
 [0.52986583 0.47013417]
 [0.90256478 0.09743522]]";"[[0.84256062 0.15743938]
 [0.61362736 0.38637264]
 [0.35487375 0.64512625]
 ...
 [0.86499768 0.13500232]
 [0.52991295 0.47008705]
 [0.90237928 0.09762072]]"
0.74867;0.75771;"[0.73333333 0.75333333 0.75333333 0.74666667 0.79333333 0.71333333
 0.75333333 0.74666667 0.72666667 0.76666667]";"[0.75714286 0.79142857 0.75714286 0.7        0.75428571 0.75428571
 0.77428571 0.77428571 0.74       0.77428571]";[-1 -1  1 ... -1  1 -1];"[[0.7099231  0.2900769 ]
 [0.67724709 0.32275291]
 [0.09599058 0.90400942]
 ...
 [0.63750927 0.36249073]
 [0.43061492 0.56938508]
 [0.80437301 0.19562699]]";"[[0.7376623  0.2623377 ]
 [0.56168594 0.43831406]
 [0.48645569 0.51354431]
 ...
 [0.687658   0.312342  ]
 [0.42319654 0.57680346]
 [0.8013808  0.1986192 ]]"
0.75333;0.76143;"[0.73333333 0.76666667 0.76666667 0.76       0.79333333 0.71333333
 0.75333333 0.74       0.73333333 0.77333333]";"[0.76285714 0.79714286 0.75428571 0.70571429 0.76571429 0.75714286
 0.77428571 0.78       0.74       0.77714286]";[-1 -1  1 ... -1  1 -1];"[[0.73011085 0.26988915]
 [0.68535065 0.31464935]
 [0.07664226 0.92335774]
 ...
 [0.64402124 0.35597876]
 [0.43174523 0.56825477]
 [0.82215778 0.17784222]]";"[[0.74373665 0.25626335]
 [0.55770206 0.44229794]
 [0.48475125 0.51524875]
 ...
 [0.69755283 0.30244717]
 [0.41472582 0.58527418]
 [0.82130056 0.17869944]]"
0.74733;0.76429;"[0.72666667 0.74       0.76       0.74       0.79333333 0.71333333
 0.74666667 0.74       0.73333333 0.78      ]";"[0.77714286 0.80285714 0.76285714 0.69428571 0.75714286 0.76857143
 0.77428571 0.78285714 0.74285714 0.78      ]";[-1 -1  1 ... -1  1 -1];"[[0.7260132  0.2739868 ]
 [0.69662887 0.30337113]
 [0.10577221 0.89422779]
 ...
 [0.65379003 0.34620997]
 [0.44251203 0.55748797]
 [0.81040721 0.18959279]]";"[[0.7417327  0.2582673 ]
 [0.56619346 0.43380654]
 [0.489551   0.510449  ]
 ...
 [0.69145885 0.30854115]
 [0.42874659 0.57125341]
 [0.80566254 0.19433746]]"
0.752;0.76457;"[0.72666667 0.75333333 0.76666667 0.76       0.79333333 0.71333333
 0.76       0.73333333 0.72666667 0.78666667]";"[0.77714286 0.79714286 0.76571429 0.7        0.76285714 0.76571429
 0.76857143 0.78       0.74       0.78857143]";[-1 -1  1 ... -1  1 -1];"[[0.74583572 0.25416428]
 [0.70409016 0.29590984]
 [0.08438104 0.91561896]
 ...
 [0.65946787 0.34053213]
 [0.44155876 0.55844124]
 [0.82652834 0.17347166]]";"[[0.74655661 0.25344339]
 [0.56320831 0.43679169]
 [0.4885194  0.5114806 ]
 ...
 [0.7017174  0.2982826 ]
 [0.42103573 0.57896427]
 [0.82549383 0.17450617]]"
0.748;0.76514;"[0.71333333 0.74       0.78       0.72666667 0.78666667 0.71333333
 0.76666667 0.72666667 0.74666667 0.78      ]";"[0.77714286 0.79428571 0.78285714 0.70285714 0.74285714 0.75142857
 0.79142857 0.78857143 0.74       0.78      ]";[-1 -1  1 ... -1  1 -1];"[[0.74844068 0.25155932]
 [0.69589477 0.30410523]
 [0.12660118 0.87339882]
 ...
 [0.67451273 0.32548727]
 [0.48600464 0.51399536]
 [0.82825104 0.17174896]]";"[[0.75023197 0.24976803]
 [0.56672765 0.43327235]
 [0.50091881 0.49908119]
 ...
 [0.71357658 0.28642342]
 [0.47965236 0.52034764]
 [0.81207299 0.18792701]]"
0.74733;0.76514;"[0.7        0.75333333 0.78666667 0.72666667 0.79333333 0.71333333
 0.76666667 0.72666667 0.72666667 0.78      ]";"[0.78       0.80285714 0.78285714 0.70285714 0.74285714 0.75428571
 0.78857143 0.78285714 0.73714286 0.77714286]";[-1 -1  1 ... -1  1 -1];"[[0.76778588 0.23221412]
 [0.70045571 0.29954429]
 [0.10072734 0.89927266]
 ...
 [0.68268273 0.31731727]
 [0.48407051 0.51592949]
 [0.84263566 0.15736434]]";"[[0.75467385 0.24532615]
 [0.56579707 0.43420293]
 [0.50188917 0.49811083]
 ...
 [0.72690502 0.27309498]
 [0.4750584  0.5249416 ]
 [0.83297577 0.16702423]]"
0.74733;0.756;"[0.72666667 0.77333333 0.77333333 0.73333333 0.78       0.72
 0.78       0.72       0.72       0.74666667]";"[0.75142857 0.79428571 0.78571429 0.7        0.74571429 0.76571429
 0.76285714 0.76285714 0.73142857 0.76      ]";[-1 -1  1 ... -1 -1 -1];"[[0.76825835 0.23174165]
 [0.71289889 0.28710111]
 [0.14022752 0.85977248]
 ...
 [0.69548291 0.30451709]
 [0.50269161 0.49730839]
 [0.84211567 0.15788433]]";"[[0.75982478 0.24017522]
 [0.54045652 0.45954348]
 [0.47593021 0.52406979]
 ...
 [0.72735516 0.27264484]
 [0.48394536 0.51605464]
 [0.82097517 0.17902483]]"
0.74933;0.75629;"[0.71333333 0.77333333 0.79333333 0.70666667 0.78666667 0.72666667
 0.77333333 0.72       0.73333333 0.76666667]";"[0.75142857 0.79714286 0.79142857 0.69428571 0.74857143 0.76
 0.76       0.76571429 0.73714286 0.75714286]";[-1 -1  1 ... -1 -1 -1];"[[0.78749595 0.21250405]
 [0.72019633 0.27980367]
 [0.10906212 0.89093788]
 ...
 [0.70270242 0.29729758]
 [0.50068878 0.49931122]
 [0.85572218 0.14427782]]";"[[0.76136655 0.23863345]
 [0.53410951 0.46589049]
 [0.47131569 0.52868431]
 ...
 [0.74034904 0.25965096]
 [0.4775374  0.5224626 ]
 [0.84193774 0.15806226]]"
0.69533;0.71343;"[0.68666667 0.70666667 0.7        0.68       0.72666667 0.62666667
 0.77333333 0.68666667 0.66666667 0.7       ]";"[0.71428571 0.74       0.70857143 0.66       0.71142857 0.73428571
 0.72       0.72       0.70857143 0.71714286]";[-1 -1  1 ... -1 -1 -1];"[[0.74250944 0.25749056]
 [0.75727852 0.24272148]
 [0.23828363 0.76171637]
 ...
 [0.68840468 0.31159532]
 [0.54736855 0.45263145]
 [0.86108272 0.13891728]]";"[[0.79915582 0.20084418]
 [0.62683423 0.37316577]
 [0.38401974 0.61598026]
 ...
 [0.76985925 0.23014075]
 [0.55703324 0.44296676]
 [0.85159953 0.14840047]]"
0.69733;0.71114;"[0.7        0.69333333 0.67333333 0.70666667 0.73333333 0.62
 0.76       0.7        0.68       0.70666667]";"[0.69714286 0.74857143 0.70285714 0.66857143 0.7        0.72857143
 0.72857143 0.71714286 0.7        0.72      ]";[-1 -1  1 ... -1 -1 -1];"[[0.76522051 0.23477949]
 [0.75749629 0.24250371]
 [0.1967002  0.8032998 ]
 ...
 [0.69925893 0.30074107]
 [0.52894917 0.47105083]
 [0.87555525 0.12444475]]";"[[0.81658719 0.18341281]
 [0.61670501 0.38329499]
 [0.35565758 0.64434242]
 ...
 [0.80955468 0.19044532]
 [0.53444769 0.46555231]
 [0.87660602 0.12339398]]"
