accuracy;accuracy2;cvscore;cvscore2;y_pred;y_pred_pr;cvpred_pr
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.91417841 0.870605   0.91378678 ... 0.83919887 0.83497131 0.90037377];"[-0.94969926 -0.96609947 -0.95842909 ... -0.98416529 -0.99998611
 -0.96782811]"
0.51267;0.59886;"[0.50666667 0.51333333 0.51333333 0.52666667 0.50666667 0.51333333
 0.51333333 0.51333333 0.51333333 0.50666667]";"[0.62285714 0.62285714 0.59142857 0.59142857 0.55714286 0.58571429
 0.58       0.59142857 0.60857143 0.63714286]";[-1 -1 -1 ... -1 -1 -1];"[-0.6959151  -0.6959151  -0.61167573 ... -0.68213249 -0.61167573
 -0.6959151 ]";"[-0.99968793 -0.99968793 -1.00005459 ... -0.99967963 -1.00022198
 -0.99967424]"
0.51267;0.59886;"[0.50666667 0.51333333 0.51333333 0.52666667 0.50666667 0.51333333
 0.51333333 0.51333333 0.51333333 0.50666667]";"[0.62285714 0.62285714 0.59142857 0.59142857 0.55714286 0.58571429
 0.58       0.59142857 0.60857143 0.63714286]";[-1 -1 -1 ... -1 -1 -1];"[-0.6959151  -0.6959151  -0.61167573 ... -0.68213249 -0.61167573
 -0.6959151 ]";"[-0.99968793 -0.99968793 -1.00005459 ... -0.99967963 -1.00022198
 -0.99967424]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.99787559 0.99794932 0.99835492 ... 0.99813472 0.99811062 0.99786063];"[-0.99979521 -0.99978592 -0.99978183 ... -0.99982191 -0.9998883
 -0.99987467]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.99787559 0.99794932 0.99835492 ... 0.99813472 0.99811062 0.99786063];"[-0.99979521 -0.99978592 -0.99978183 ... -0.99982191 -0.9998883
 -0.99987467]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.98343646 0.98413423 0.98808818 ... 0.98491206 0.98975243 0.98328863];"[-0.99892648 -0.99897616 -0.99850884 ... -0.99929998 -1.00033645
 -0.99913236]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.98343646 0.98413423 0.98808818 ... 0.98491206 0.98975243 0.98328863];"[-0.99892648 -0.99897616 -0.99850884 ... -0.99929998 -1.00033645
 -0.99913236]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.88129795 0.88643932 0.91227374 ... 0.89027529 0.88541072 0.87871024];"[-0.99151565 -0.99218668 -0.98810109 ... -0.99644513 -1.00018981
 -0.99269128]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.88129795 0.88643932 0.91227374 ... 0.89027529 0.88541072 0.87871024];"[-0.99151565 -0.99218668 -0.98810109 ... -0.99644513 -1.00018981
 -0.99269128]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.68299853 0.65478148 0.74978822 ... 0.62811351 0.62911236 0.67143342];"[-0.94560486 -0.95945006 -0.95540652 ... -0.9885146  -1.00003297
 -0.95343632]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.68299853 0.65478148 0.74978822 ... 0.62811351 0.62911236 0.67143342];"[-0.94560486 -0.95945006 -0.95540652 ... -0.9885146  -1.00003297
 -0.95343632]"
0.60267;0.62286;"[0.58666667 0.59333333 0.64       0.56666667 0.59333333 0.59333333
 0.62666667 0.62       0.58666667 0.62      ]";"[0.63142857 0.62857143 0.62285714 0.59714286 0.62       0.61428571
 0.61714286 0.63142857 0.62285714 0.64285714]";[-1 -1 -1 ... -1 -1 -1];"[-0.99955791 -0.99955791 -0.79161798 ... -0.83146531 -0.79161798
 -0.99955791]";"[-0.99960941 -0.99960941 -1.00020078 ... -0.99505686 -1.00015693
 -0.99954304]"
0.60267;0.62286;"[0.58666667 0.59333333 0.64       0.56666667 0.59333333 0.59333333
 0.62666667 0.62       0.58666667 0.62      ]";"[0.63142857 0.62857143 0.62285714 0.59714286 0.62       0.61428571
 0.61714286 0.63142857 0.62285714 0.64285714]";[-1 -1 -1 ... -1 -1 -1];"[-0.99955791 -0.99955791 -0.79161798 ... -0.83146531 -0.79161798
 -0.99955791]";"[-0.99960941 -0.99960941 -1.00020078 ... -0.99505686 -1.00015693
 -0.99954304]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.99690112 0.99697837 0.99762591 ... 0.99735775 0.99777595 0.99689382];"[-0.99981803 -0.99982613 -0.9998279  ... -0.99973601 -0.99994874
 -0.99986535]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.99690112 0.99697837 0.99762591 ... 0.99735775 0.99777595 0.99689382];"[-0.99981803 -0.99982613 -0.9998279  ... -0.99973601 -0.99994874
 -0.99986535]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.9781758  0.97876086 0.98394295 ... 0.97962962 0.98603088 0.97800065];"[-0.99852826 -0.99873549 -0.99843107 ... -0.99883992 -0.99980839
 -0.99894403]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.9781758  0.97876086 0.98394295 ... 0.97962962 0.98603088 0.97800065];"[-0.99852826 -0.99873549 -0.99843107 ... -0.99883992 -0.99980839
 -0.99894403]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.86094655 0.86419507 0.8959845  ... 0.86440093 0.89027504 0.85796672];"[-0.98994792 -0.99270701 -0.99075992 ... -0.99625024 -1.00028792
 -0.99306988]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.86094655 0.86419507 0.8959845  ... 0.86440093 0.89027504 0.85796672];"[-0.98994792 -0.99270701 -0.99075992 ... -0.99625024 -1.00028792
 -0.99306988]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.63711766 0.60678779 0.72083351 ... 0.5803821  0.6818554  0.62379068];"[-0.95808282 -0.97254642 -0.97549942 ... -0.99126467 -0.99963539
 -0.96117878]"
0.512;0.50514;"[0.51333333 0.51333333 0.51333333 0.51333333 0.51333333 0.51333333
 0.51333333 0.51333333 0.50666667 0.50666667]";"[0.50285714 0.50285714 0.50571429 0.50571429 0.50571429 0.50571429
 0.50571429 0.50571429 0.50571429 0.50571429]";[1 1 1 ... 1 1 1];[0.63711766 0.60678779 0.72083351 ... 0.5803821  0.6818554  0.62379068];"[-0.95808282 -0.97254642 -0.97549942 ... -0.99126467 -0.99963539
 -0.96117878]"
0.594;0.62;"[0.58       0.58666667 0.62       0.57333333 0.58       0.59333333
 0.60666667 0.62       0.56666667 0.61333333]";"[0.63142857 0.64285714 0.62285714 0.59428571 0.58       0.61428571
 0.61428571 0.63142857 0.62       0.64857143]";[-1 -1 -1 ... -1 -1 -1];"[-0.99944631 -0.99944631 -0.08319867 ... -0.51487091 -0.08319867
 -0.99944631]";"[-0.99945246 -0.99945246 -1.00019939 ... -0.8513709  -0.99972456
 -1.00006173]"
0.594;0.62;"[0.58       0.58666667 0.62       0.57333333 0.58       0.59333333
 0.60666667 0.62       0.56666667 0.61333333]";"[0.63142857 0.64285714 0.62285714 0.59428571 0.58       0.61428571
 0.61428571 0.63142857 0.62       0.64857143]";[-1 -1 -1 ... -1 -1 -1];"[-0.99944631 -0.99944631 -0.08319867 ... -0.51487091 -0.08319867
 -0.99944631]";"[-0.99945246 -0.99945246 -1.00019939 ... -0.8513709  -0.99972456
 -1.00006173]"
